COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
ÓLEO COMBUSTÍVEL ;2020;REGIÃO NORDESTE;ALAGOAS;m3;0;0;41,26;41,43;27,62;26,8;40,74;54,81;27,15;41,49;40,45;55,31;397,06;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO NORDESTE;SERGIPE;m3;56,03;40,84;41,03;13,79;133,87;13,45;70,71;290,15;304,54;190,928;276,77;322,83;1754,938;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO NORDESTE;BAHIA;m3;4794,442;4759,409;6019,41;4936,235;7017,12;1446,67;3107,98;6820,09;4668,719;11742,111;18371,52;8371,51;82055,216;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUDESTE;MINAS GERAIS;m3;8660,678;9929,986;9522,449;7534,593;7608,392;8044,916;7712,51;8802,203;8758,898;9139,834;10322,178;9821,496;105858,133;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUDESTE;ESPÍRITO SANTO;m3;0;700,96;2306,642;1726,174;2037,097;1225;649,42;265,9;1660,47;14282,926;21755,47;25214,83;71824,889;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUDESTE;RIO DE JANEIRO;m3;645,903;2587,536;1970,165;3338,866;642,657;328,47;290,66;729,046;654,321;1048,09;719,027;1194,815;14149,556;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUDESTE;SÃO PAULO;m3;13177,877;10399,903;10511,265;8084,46;10376,685;9469,758;10387,63;10516,526;10811,775;11390,15;10564,112;11495,885;127186,026;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUL;PARANÁ;m3;12587,86;11393,45;12124,65;12264,08;11508,31;12636,93;15418,71;12394,61;14525,87;15365,84;15866,6;15185,49;161272,4;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUL;SANTA CATARINA;m3;2845,18;2117,75;2351,72;2294,51;1806,11;2833,52;3529,57;3837,22;3289,38;2789,35;3712,97;3114,46;34521,74;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO SUL;RIO GRANDE DO SUL;m3;3192,26;2526,97;4272,67;4443,23;3293,85;3379,89;5666,42;3141,67;3922,66;3546,24;3536,688;4752,649;45675,197;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;m3;59,31;658,18;1721,22;1076,21;968,27;820,23;488,57;864,79;499,13;494,14;626,1;579,56;8855,71;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO CENTRO-OESTE;MATO GROSSO;m3;0;0;66,99;0;0;0;32,12;69,78;0;0;0;34,1;202,99;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO CENTRO-OESTE;GOIÁS;m3;4255,249;4859,278;4426,638;5102,165;5192,811;3692,334;3994,554;7141,568;5898,608;4205,242;4446,286;4834,056;58048,789;
ÓLEO COMBUSTÍVEL ;2020;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;m3;7,67;26,473;79,802;24,974;50,544;54,39;50,743;75,347;51,975;161,842;111,502;111,88;807,142;
