COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
QUEROSENE ILUMINANTE  ;2001; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;301,8;240;375;390;390;630;990;455;480;330;150;0;4731,8; 
QUEROSENE ILUMINANTE  ;2001; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;110;95,05;150;140;195;98;130;120;325;584,65;470;540;2957,7; 
QUEROSENE ILUMINANTE  ;2001; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;15,8;21,063;10;15,779;10,648;10,324;21,071;20,486;9,959;19,05;5;10;169,18; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;35;0;0;0;0;0;0;0;0;0;35; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; AMAZONAS ; m3 ;336;306;337;466;362,8;360;401;391;291,8;370;335;320,8;4277,4; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; PARÁ ; m3 ;217,25;243;307,3;213,25;235,15;201,2;256,3;238,05;272,2;239,2;189,106;156,15;2768,156; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; MARANHÃO ; m3 ;574,1;412,15;472,2;501,1;443,05;476,1;479,05;358;398,05;532,05;417,15;356;5419; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; PIAUÍ ; m3 ;75;258,365;114,607;159,236;123,395;117,2;166,292;105,44;82,275;87,19;82,33;111,52;1482,85; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; CEARÁ ; m3 ;297;241;283;155;256;214;243;183;254;222;188;203;2739; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;51,25;47;60;45;45;50;45;60;77;60;79;55;674,25; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; PARAÍBA ; m3 ;30;15;15;20;25;20;5;5;20;25;25;20;225; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;297,1;180;225;224;187;135;210;161;208,9;222,45;168,95;200,5;2419,9; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;10;0;0;0;15;0;0;0;15;0;5;45; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO NORDESTE ; BAHIA ; m3 ;516,794;371,781;389,924;387,9;355,96;345,775;372,838;149,883;303,248;570,392;317,955;346,892;4429,342; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;1850,766;1682,746;1292,359;912,464;1397,492;2268,688;2139,666;2176,416;1828,538;3545,779;1799,378;821,357;21715,649; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;515,95;146;139,908;19,938;44,667;39,747;34,726;86,76;4,971;64,719;14,967;34,906;1147,259; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;2365,786;2349,331;2134,662;1707,188;2125,645;1703,919;1737,52;2194,673;2118,779;1904,185;1349,347;1216,486;22907,521; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;7853,49;8096,51;4787,478;7132,916;6042,446;9263,714;9252,798;9054,088;9824,818;9926,096;8787,944;9225,497;99247,795; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUL ; PARANÁ ; m3 ;558,642;529,064;521,445;593,827;569,343;571,78;702,514;606,611;646,908;708,754;462,552;520,107;6991,547; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUL ; SANTA CATARINA ; m3 ;493,962;460,985;411,717;574,76;490,322;521,587;607,34;467,454;480,956;489,358;472,626;379,886;5850,953; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;1134,22;835,847;860,368;1061,764;1155,965;1365,295;1729,035;1446,097;1097,246;1536,564;860,873;722,92;13806,194; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;20;25;20;40;100;95;265;260;205;350;325;465;2170; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;0;0;0;35,2;0;30;30;30;35,2;24,2;24,2;10;218,8; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;650,05;130;100;155;105;130;130;177,2;160,05;118,185;145;108,5;2108,985; 
QUEROSENE ILUMINANTE  ;2002; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;14,969;10;19,969;15,162;0,162;21,138;10;10,4;5;19,925;0,4;25,901;153,026; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; AMAZONAS ; m3 ;345;350;340,8;455;465;375;385;320;310;365,8;345;435;4491,6; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; PARÁ ; m3 ;241;158,65;160,1;170,65;181,05;160,15;176;232,65;123,05;163,25;137,1;150,2;2053,85; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; MARANHÃO ; m3 ;430,15;340,9;345;233,15;360,05;481,15;464,95;470,05;385,05;401,1;325;310,05;4546,6; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; PIAUÍ ; m3 ;139,058;25;181,995;51,132;42;41;253,014;80;130;65;80;20;1108,199; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; CEARÁ ; m3 ;319;183;205;80;258;195;235;230;180;200;215;213;2513; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;60;75;45;40;65;60;50;85;55;40;50;75;700; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; PARAÍBA ; m3 ;35;10;20;20;10;0;15;20;15;25;10;25;205; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;190,9;157,9;78;142,5;113;133;129,5;175,8;133,45;134,4;143,95;127;1659,4; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;3;0;0;0;0;0;0;3; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO NORDESTE ; BAHIA ; m3 ;322,948;359,892;194,955;187,955;248,955;218,794;278,838;251;172,891;220,91;194,505;263,487;2915,13; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;1862,088;1801,544;2720,938;1564,69;1537,614;2132,5;2741,456;2774,751;2712,174;2040,115;1929,399;2141,496;25958,765; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;44,883;64,763;49,817;31,876;29,938;10;39,855;39,871;39,941;64,877;24,906;79,717;520,444; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;1137,469;1074,56;1213,54;353,074;373,904;360,3;455,25;582,076;484,852;553,419;1205,18;832,972;8626,596; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;7577,768;9074,078;8594,824;5988,476;7723,453;5578,479;5745,47;9346,01;12247,395;10390,657;4843,857;7614,611;94725,078; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUL ; PARANÁ ; m3 ;553,99;570,205;651,254;431,947;583,431;491,894;548,135;759,722;528,977;572,321;643,598;450,908;6786,382; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUL ; SANTA CATARINA ; m3 ;510,796;468,31;322,144;354,08;515,692;341,272;516,076;441,584;417,3;360,744;341,3;400,404;4989,702; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;766,118;798,066;718,283;402,89;677,446;523,065;575,678;667,448;767,43;660,724;611,176;686,451;7854,775; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;430;500;530;470;700;605;485;655;385;445,4;285;580;6070,4; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;57;84;40,5;27;43,5;43,5;3,5;30;30;0;30;22;411; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;137,174;133,5;110;54,653;80;88,656;85;85;114,56;50,6;105;95,407;1139,55; 
QUEROSENE ILUMINANTE  ;2003; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;0,2;10;9,911;24,876;10;5;10;5;10;10;10;10;114,987; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; AMAZONAS ; m3 ;400;400;390;390;375;355;360;315;440;405;380;410;4620; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; PARÁ ; m3 ;102;130;95;84;85,2;140;133,15;163,1;139,15;180;101;124,1;1476,7; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; MARANHÃO ; m3 ;265;340,1;295,05;300,15;345,1;380,1;420,15;270;475,05;310,05;435,05;295,05;4130,85; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; PIAUÍ ; m3 ;25;65;75;70;180;20;140;50;40;25;90;50;830; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; CEARÁ ; m3 ;150;145;150;110;170;133;225;245;220;130;220;125;2023; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;35;45;65;40;55;62;70;70;35;35;65;70;647; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; PARAÍBA ; m3 ;5;25;5;15;5;25;10;15;10;20;5;20;160; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;128,45;118,45;117,95;78,45;126,5;166;172,5;222,5;153;161,9;127,45;145;1718,15; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO NORDESTE ; BAHIA ; m3 ;234,2;239,883;194,433;184,04;181,544;195,112;268,676;149,893;274,55;191,919;212,39;255,823;2582,463; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;956,883;925,071;959,027;753,647;1356,696;1979,3;2374,797;2318,955;1981,117;1406,973;1510,211;1049,038;17571,715; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;34,921;49,945;24,943;29,932;29,955;9,964;39,903;19,945;74,508;24,907;49,811;4,993;393,727; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;273,294;301,491;292,717;267,829;162,946;190,568;1064,063;1115,866;577,871;674,626;1242,171;395,672;6559,114; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;2739,7;2002,974;3517,356;1328,729;1326,707;723,558;7578,204;5201,08;2972,673;4231,796;5597,446;4991,655;42211,878; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUL ; PARANÁ ; m3 ;408,865;366,991;1143,795;464,07;585,904;284,723;550,264;662,114;666,179;468,279;518,561;294,309;6414,054; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUL ; SANTA CATARINA ; m3 ;482,963;429,362;422,607;354,851;301,275;359,772;357,012;371,416;415,076;395,68;517,934;413,625;4821,573; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;626,51;580,484;465,035;532,935;486,446;564,815;590,8;581,118;744,096;556,751;642,378;707,86;7079,228; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;665;1150;764;865;1630;1734;535;635;665;685;1005;994;11327; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;35;35;1;35;22;65;74;22;35;0;35;0;359; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;45;55;90;91,2;55;65;130;116;114,577;70;76;75;982,777; 
QUEROSENE ILUMINANTE  ;2004; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;5;10;11,21;10;10,389;0;5;10;0;20;10;5;96,599; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; AMAZONAS ; m3 ;300;325;335;305;335;325;245;255;360;240;240;155;3420; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; PARÁ ; m3 ;77;104,1;74;61;84;70;75;75,04;52,2;82;55;73,24;882,58; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; MARANHÃO ; m3 ;275,1;345,1;415,1;315,1;295,1;260,1;269,1;305,05;289,1;214,1;185;220,1;3388,05; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; PIAUÍ ; m3 ;90;95;50;105;55;115;70;50;15;80;10;70;805; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; CEARÁ ; m3 ;195;135;175;148;120;150;165;120;115;190;55;140;1708; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;68;61;54;73;29;50;80;35;35;20;25;5;535; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; PARAÍBA ; m3 ;5;15;15;20;0;20;15;5;20;5;15;10;145; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;107,45;96,45;124,35;106,5;92,45;112,5;124;150;100;117;100;135;1365,7; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO NORDESTE ; BAHIA ; m3 ;155,067;227,094;170,2;183,112;127,555;198,946;128,488;238,042;142,509;69,925;133,664;105,425;1880,027; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;1348,881;802,849;1929,011;626,096;533,292;628,648;513,75;581,235;858,261;460,722;365,37;247,5;8895,615; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;14,925;14,926;14,925;4,975;14,962;19,9;4,975;14,959;10;14,94;14,906;248,415;392,808; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;342,685;182,812;255,607;222,556;155,128;193,05;218,785;193,852;152,742;80,776;114,904;102,594;2215,491; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;933,962;709,321;843,823;743,659;605,22;710,624;692,969;1033,759;1429,036;1143,155;800,365;800,665;10446,558; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUL ; PARANÁ ; m3 ;337,156;431,471;398,801;234,503;332,206;288,441;263,254;322,285;386,354;271,2;232,6;245,2;3743,471; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUL ; SANTA CATARINA ; m3 ;394,296;391,755;385,308;380,52;653,32;873,56;1017,012;1390,349;1002,384;1119,048;681,224;894,976;9183,752; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;540,022;578,996;603,596;507,345;541,573;483,509;420,895;424,726;314,176;349,394;351,05;307,466;5422,748; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;645;740;644;490;95;27;0;0;29;0;5;31;2706; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;125;116;123;79;10;27;45,4;40;35;77;112;44;833,4; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;66;85;40;60;55,2;80;45;65,6;60;56,2;59,822;41,2;714,022; 
QUEROSENE ILUMINANTE  ;2005; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;10,194;20;0,648;10;10;5;10;20;0;0;0;0;85,842; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; AMAZONAS ; m3 ;195;220;275;225;255;215;165;265;220;235;250;120;2640; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; PARÁ ; m3 ;34;43;70;36;40;55;49,6;40;40;41,2;30,9;25,4;505,1; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; MARANHÃO ; m3 ;245,05;305,1;264,05;225,1;279,1;250,05;260,1;255,05;180,1;245,05;200;130;2838,75; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; PIAUÍ ; m3 ;45;50;50;25;60;25;60;40;30;45;45;25;500; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; CEARÁ ; m3 ;115;125;165;75;140;145;108;72;66;92;61;62;1226; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;25;25;55;75;40;80;58;60;45;30;55;65;613; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; PARAÍBA ; m3 ;15;5;15;5;15;5;5;15;5;10;5;10;110; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;145;100;100;85;105;80;125;95;90;103;91;83;1202; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO NORDESTE ; BAHIA ; m3 ;162,15;172,961;99,2;127,659;133,795;137,509;138,644;138,644;83,036;133,795;127,81;152,719;1607,922; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;663,282;530,85;693,23;424,18;607,394;723,28;673,265;811,147;566,341;725,142;766,208;642,41;7826,729; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;14,904;9,972;14,905;4,969;14,906;13,138;4,969;9,955;14,907;9,964;19,912;9,963;142,464; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;115,724;72,608;69,934;177,582;109,927;183,023;191,643;88,048;60,044;121,853;91,17;114,883;1396,439; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;970,381;760,291;606,837;434,599;465,842;659,264;437,703;520,609;387,15;376,646;459,887;347,997;6427,206; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUL ; PARANÁ ; m3 ;234,2;134;238,6;223,339;252,832;211,6;211,186;130;143;145,02;84,4;101,149;2109,326; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUL ; SANTA CATARINA ; m3 ;899,484;559,884;901,176;465,998;618,34;1472,854;511,32;478,851;341,253;373,364;665,681;277,649;7565,854; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;290,047;275,32;382,799;263,409;327,521;855,97;325,482;301,336;373,29;323,346;253,542;384,12;4356,182; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;15;10;15;16;15;0;22;0;0,024;15,024;0;15;123,048; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;80;22;57;23;58;0;35;0;35;35;30;35;410; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;75;55;60;45;45,6;35,6;35;90;50;45;50;25;611,2; 
QUEROSENE ILUMINANTE  ;2006; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;10;0;0;15;0;0;0;0;0;0;0;0;25; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; AMAZONAS ; m3 ;250;245;245;235;205;130;80;120;100;105;115;89,68747203;1919,687472; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; PARÁ ; m3 ;46,2;36,4;27,6;21,2;25,2;25;35,8;25;21,2;30;15,4;14,94020535;323,9402053; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; MARANHÃO ; m3 ;255;135;155;190;180;180;175;150;180;145;135;114,6639436;1994,663944; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; PIAUÍ ; m3 ;50;30;65;15;40;25;53;25;30;35;15;19,9408091;402,9408091; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; CEARÁ ; m3 ;77;38;87;53;75;51;74;73;88;66;72;49,85486391;803,8548639; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;97,8;64,45;90;51,4;96,4;43,6;110,6;78,8;74,6;70,8;67,6;79,52743195;925,577432; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; PARAÍBA ; m3 ;10;5;30;10;15;10;20;15;10;20;10;14,986978;169,986978; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;90;75;65;70;85;50;80;95;45;90;65;79,85770507;889,8577051; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; SERGIPE ; m3 ;50;0;60;0;0;0;30;29,808;0;0;29,697;29,658;229,163; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO NORDESTE ; BAHIA ; m3 ;157,8;121,4;93,8;78,4;145,98;122,94;107,96;141,4;103,358;94,36;125,6;86,21765129;1379,215651; 
