COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GLP ;1999; REGIÃO NORDESTE ; ALAGOAS ; m3 ;11934,87818;11026,81455;10956,51636;11339,04545;12221,14;11818,17636;13100,72909;12204,57818;12734,63636;12084,22727;12530,85455;12883,74727;144835,3436; 
GLP ;1999; REGIÃO NORDESTE ; SERGIPE ; m3 ;8000,343636;7451,674545;8611,456364;7734,950909;8296,321818;8504,967273;8716,927273;7950,670909;7934,361818;8110,983636;8618,310909;8462,230909;98393,2; 
GLP ;1999; REGIÃO NORDESTE ; BAHIA ; m3 ;55290,85455;51752,53818;58617,61636;55772,70727;57622,67091;59616,93273;61845,72364;59804,46727;57920,87455;58610,91455;59048,33636;63461,12;699364,7564; 
GLP ;1999; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;100421,5364;91032,76182;115926,7;106976,0545;110693,2836;116363,5055;116032,1727;116659,8855;109138,6673;109494,2291;110763,3364;116031,9473;1319534,08; 
GLP ;1999; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;17538,76;15932,43455;18393,65455;18055,44727;18002,27818;19434,14;18866,18727;19383,39091;18630,78909;19100,68545;17860,9;19882,27273;221080,94; 
GLP ;1999; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;72226,17455;66170,85818;80318,65818;78147,02727;79948,45091;87413,38545;86023,24727;85249,49818;80853,52727;82845,76182;82592,11091;86966,22909;968754,9291; 
GLP ;1999; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;259878,6564;249149,98;302290,22;286372,6182;299885,7527;320842,8145;316396,0327;317285,72;301340,2345;307246,5436;301611,3309;302868,9073;3565168,811; 
GLP ;1999; REGIÃO SUL ; PARANÁ ; m3 ;61383,64727;56077,36;69741,56545;69642,85455;73132,32909;80168,41818;76029,60364;79446,84545;66984,99455;73995,15636;69253,45818;71670,72727;847526,96; 
GLP ;1999; REGIÃO SUL ; SANTA CATARINA ; m3 ;52298,87818;48754,07636;59409,67091;59435,70727;59393,79273;62502,89273;61660,72;64512,85273;59671,53818;62314,18909;61004,90545;60326,21091;711285,4345; 
GLP ;1999; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;62583,40909;57826,35818;69458,58545;72498,02182;74465,33455;83177,69636;80142,52;78582,58364;73443,03273;72718,72182;70558,74545;70906,38;866361,3891; 
