COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORTE ; AMAZONAS ; m3 ;104,2359649;171,1592396;171,3694058;127,8114324;132,9308114;145,1471354;158,7221783;141,8601206;177,083513;153,4129434;131,9007256;191,8895962;1807,523067; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORTE ; RORAIMA ; m3 ;92,3160504;37,67501669;127,6302036;74,54969159;25,18403178;35,22001817;70,43577943;115,3086471;113,4084561;70,41866977;95,71950926;90,33692496;948,2029989; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORTE ; PARÁ ; m3 ;308,3103715;314,2649767;305,2007917;294,5515418;349,8378096;368,4980878;427,0654462;407,793271;408,7115641;386,9246923;376,0060928;370,9752454;4318,139891; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORTE ; AMAPÁ ; m3 ;33,24956829;23,72839942;34,98324244;36,89818427;48,85940781;50,69308407;44,09273718;50,12710368;50,12557673;46,03324173;35,41110159;60,5345753;514,7362225; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORTE ; TOCANTINS ; m3 ;186,238196;130,7434715;111,3125374;74,39643602;68,53945849;96,42034075;170,7632734;128,246781;120,1818889;95,06572964;147,3585931;181,9280381;1511,194744; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; MARANHÃO ; m3 ;92,4104564;133,0565893;67,21810463;57,95212979;9,901572051;154,3949171;40,82476484;81,443132;85,1773218;79,91203251;93,31487652;105,2882167;1000,894114; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; PIAUÍ ; m3 ;60,13088164;84,03555298;102,1733345;60,45534329;53,88414236;56,8819518;56,66636145;44,22252855;24,76877331;78,19067682;59,99432306;37,0576906;718,4615603; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; CEARÁ ; m3 ;72,57362495;56,37687818;102,5283945;59,59766176;84,57326184;79,11105848;110,9126891;96,74271024;92,85364342;78,38230963;111,1350006;54,09392874;998,8811614; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;25,4043991;28,92602924;13,67358062;23,83842074;23,21962943;23,7289825;15,68119475;13,45295068;33,00585089;-0,212207027;46,02020493;10,80265839;257,5416943; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; PARAÍBA ; m3 ;25,73104288;13,42394664;1,376403899;17,59101654;9,305240655;21,88419342;15,90846102;18,00997532;15,09398068;13,33290908;17,45170546;18,97677645;188,085652; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;96,97770561;63,38327491;74,09461638;88,5103673;91,94074937;57,86794553;139,7047365;69,87785278;141,8523803;17,02581015;33,33416752;37,94103446;912,5106408; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; ALAGOAS ; m3 ;13,42015275;12,46842383;12,9757011;12,98420824;16,75126178;27,05178179;11,42779629;12,36628982;31,87381993;18,7611455;14,55223277;18,71009899;203,3429128; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; SERGIPE ; m3 ;13,60928008;12,1951012;4,352168876;9,2137947;6,809806532;6,0024417;1,503943021;3,504066215;6,57595352;3,324529423;4,81280389;3,27201858;75,17590774; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO NORDESTE ; BAHIA ; m3 ;355,8176158;263,992786;324,0394041;263,8706941;253,8839844;210,0624896;192,0049464;258,239287;140,8848158;200,9488874;278,6840708;390,2104486;3132,63943; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;360,5976834;418,4252254;234,4558317;428,3804931;351,2979353;373,3650533;412,4889919;342,1451772;331,8810945;293,2517141;302,1240582;247,9776256;4096,390884; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;6,07567946;14,10520915;16,30237968;10,01423809;10,45024277;10,69825074;15,14870899;20,30807482;25,63183152;15,01345034;10,00832628;10,34393336;164,1003252; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;73,43975504;89,97843055;63,21175993;77,98533146;55,79280668;71,49634403;49,62730564;50,2761898;61,65458339;49,04227423;59,40188345;55,09846126;757,0051255; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;1382,304651;1382,310925;1210,558667;1468,139294;1517,630613;1349,131601;1366,789337;1469,050153;1465,143259;1343,014783;1450,127141;1594,583851;16998,78428; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUL ; PARANÁ ; m3 ;615,7601526;606,3624272;519,4050551;637,192314;611,8272076;527,1937108;376,3928646;476,677514;479,6029062;430,9240757;629,5779;584,4346229;6495,350751; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUL ; SANTA CATARINA ; m3 ;120,5263611;120,0445181;126,6324517;98,12048054;103,9201623;97,30473444;76,44538884;82,01515042;95,2873746;104,5545339;129,2108535;106,2980826;1260,360092; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;1333,649378;745,4786758;384,9352432;267,2212927;224,8337165;204,1293191;183,2053539;314,7041117;482,5969652;617,7903609;761,056647;922,5680187;6442,169083; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;375,052296;326,4578034;209,3368861;326,4323453;220,7854422;202,4265438;189,4318109;194,3503974;150,7119793;259,0101625;264,826908;299,2828506;3018,105425; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;521,8111285;612,1246533;599,396409;557,0527765;555,2431634;459,5554458;520,344653;478,6827017;456,5247372;573,5595249;638,6047491;704,3572695;6677,257212; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;493,0659996;430,427907;297,6814047;466,8933118;495,3765526;376,4358304;409,4131456;459,7667415;396,2537521;302,098342;446,8739223;595,0782577;5169,365167; 
GASOLINA DE AVIAÇÃO  ;2011; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;58,0411083;51,17135199;56,16993292;70,91547959;73,64429782;80,81234546;73,60384849;84,25153091;74,36802189;45,88685679;64,52129176;57,24288037;790,6289463; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; RONDÔNIA ; m3 ;55,99159826;51,34134831;87,67134993;72,33215624;56,88585819;36,22807109;95,20432759;76,71321364;57,96314835;75,76955492;80,61317039;78,66874681;825,3825437; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; ACRE ; m3 ;120,0945098;30,24006264;75,02862603;45,54970314;125,0806359;30,02228603;127,8996814;88,91467345;99,19970491;129,5386706;93,5911362;47,09242606;1012,252116; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; AMAZONAS ; m3 ;136,5718764;146,7766093;213,800574;140,8761207;167,0769113;203,5897086;170,3736497;223,0762215;156,3089955;166,7854791;126,8664063;202,0568034;2054,159356; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; RORAIMA ; m3 ;74,29178706;91,40371261;119,7891042;72,87066954;34,44916607;76,5698798;77,14901275;90,47280445;76,24965305;80,21456209;34,4423109;71,26514232;899,1678049; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; PARÁ ; m3 ;377,3535546;373,303135;390,3299873;346,4025205;419,6765243;373,1986411;450,681003;498,9551486;411,7489994;460,4741646;422,8267103;364,1948758;4889,145264; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; AMAPÁ ; m3 ;36,37436987;37,32747236;31,8302565;26,08222046;42,07297566;34,09687755;29,25054968;54,279408;33,40575436;38,58164769;30,81836851;39,85253422;433,9724349; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORTE ; TOCANTINS ; m3 ;176,386879;142,8248854;110,511791;89,82472311;88,17417061;128,9278708;127,9363952;103,9085944;119,4802906;158,9639891;179,5706826;233,7391953;1660,249467; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; MARANHÃO ; m3 ;78,37294318;102,1537532;92,65366596;79,31676307;82,83956529;82,39609565;81,06901396;76,07440535;48,50780123;92,13687267;83,26777398;52,84098452;951,6296381; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; PIAUÍ ; m3 ;93,84330555;106,697095;66,01029481;42,34518129;99,39698481;51,99257851;40,60228717;46,68846413;27,15892651;51,55204697;68,14149101;65,78138973;760,2100455; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; CEARÁ ; m3 ;60,6637462;46,47659885;58,1266063;55,95464488;62,97739723;82,6700492;85,26293751;53,87030598;69,20168096;63,73563159;69,90456528;70,47883774;779,3230017; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;35,39820192;16,39274949;17,2886334;15,47812042;14,79550232;13,64694278;20,68278143;26,46771257;21,07638755;18,18584463;30,21770225;14,85077977;244,4813585; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; PARAÍBA ; m3 ;14,80140525;18,85542328;35,84457476;6,241042616;34,19670339;9,36734008;34,60014349;18,55228414;18,63423771;34,59352619;23,61050096;19,09171508;268,3888969; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;46,23929436;34,54397555;41,58504632;43,93557402;52,9471861;35,4290562;39,95365715;37,99304263;94,83752051;6,154287373;47,20261027;51,14553966;531,9667902; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; ALAGOAS ; m3 ;33,47689826;16,02059328;12,13402697;26,40593838;32,22097723;15,81369214;22,33072296;21,26303725;11,61514929;22,89135348;18,45308285;28,98682763;261,6122997; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; SERGIPE ; m3 ;3,27535639;7,120764838;7,710228173;7,516413621;4,949276485;5,419734685;2,784855181;5,047710774;4,388491596;5,477003487;5,369794334;8,290481776;67,35011134; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO NORDESTE ; BAHIA ; m3 ;428,9615466;386,8852253;306,1738497;268,0969191;214,1775461;190,4812857;276,7619776;250,2776309;238,2161683;240,5221824;328,2497961;308,64443;3437,448558; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;383,0368552;367,3351303;338,2634148;376,1875014;408,2210103;395,5855243;439,3465809;499,8842028;445,9607504;446,0286067;367,576719;421,1117061;4888,538002; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;10,47905815;20,01258398;15,15986385;15,18663442;10,41070084;15,28278662;15,07323253;20,93010019;30,28180464;40,83065357;41,01701413;42,62596609;277,290399; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;50,40707726;64,86805067;103,4384372;116,0224442;106,2432028;65,76046791;97,37275105;144,1173667;131,7022294;147,1466632;126,9914873;94,1142003;1248,184378; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;1614,140428;1653,691546;1748,701835;1470,121008;1568,769239;1322,360247;1463,716614;1498,946081;1189,78464;1381,367869;1316,944456;1426,03654;17654,5805; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUL ; PARANÁ ; m3 ;604,812607;610,2260937;669,1085187;682,2843458;628,375301;410,5138803;503,2106934;534,8796184;568,025083;514,5629195;595,1194463;647,1206366;6968,239144; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUL ; SANTA CATARINA ; m3 ;121,7273334;130,1116503;119,0973564;132,0199965;127,4622283;99,17708283;123,4368685;117,3622129;120,8193038;134,9129478;157,6716757;130,0069046;1513,805561; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;1117,660403;830,1510155;503,5939424;377,9812234;265,7078608;202,8816532;211,4936736;396,3699933;591,5269055;627,4395502;879,0099323;1459,386759;7463,202912; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;306,0473388;318,8344423;296,019455;359,2281947;220,4709835;115,4516428;307,6106276;186,4589773;186,4503252;295,4054652;290,446921;354,1330782;3236,557452; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;635,2744076;604,0450431;738,8119103;631,5300256;564,6214885;515,1930778;545,4146022;528,8555975;476,1339515;651,8147056;715,8843066;763,5149011;7371,094017; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;583,3318518;537,4844109;499,5902172;580,4164964;470,0705936;454,0172832;488,4643325;467,8341661;268,6618583;461,0551121;500,8159664;549,6639466;5861,406235; 
GASOLINA DE AVIAÇÃO  ;2012; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;47,19636754;34,7926291;86,64043382;50,15841828;59,65201012;72,83924378;73,45802809;66,7930264;60,19023835;61,22869014;34,64897342;53,18665213;700,7847112; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; RONDÔNIA ; m3 ;69,79242498;50,63037713;69,8394673;76,42628693;84,40923216;70,03750995;102,5756943;68,08389862;94,16785894;49,98812526;71,61953489;89,69539942;897,2658098; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; ACRE ; m3 ;63,97418067;167,2777451;67,30883653;70,70312487;87,93379368;84,30862479;91,80398286;85,9067054;165,7001663;57,61971932;103,4270329;91,96703644;1137,930949; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; AMAZONAS ; m3 ;128,1721791;153,8979768;121,4429534;126,6491284;181,9261047;130,3541721;124,9180745;149,5768084;171,2943336;149,1494851;128,5344144;181,2569196;1747,17255; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; RORAIMA ; m3 ;150,4604358;58,58307605;60,20114098;103,6959611;57,47600752;56,31529348;107,6329413;143,979376;104,3243494;104,0587289;106,2478903;56,85899429;1109,834195; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; PARÁ ; m3 ;406,5925496;279,566097;445,8559479;398,1067211;287,2681618;381,8749656;395,9936749;424,5374156;348,3980222;358,9455232;450,0663376;442,746464;4619,95188; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; AMAPÁ ; m3 ;15,18723455;18,82275541;29,14437005;34,7514916;9,48020497;31,34813464;25,27186047;50,02045225;50,01464777;25,23531358;75,01973522;10,02702496;374,3232255; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORTE ; TOCANTINS ; m3 ;278,1527511;159,7542297;141,6766639;148,5511747;134,4909496;166,5476348;136,052063;196,6532442;148,949038;184,8565852;250,8435011;233,3973895;2179,925225; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; MARANHÃO ; m3 ;62,25442054;46,883706;89,836175;86,58028452;64,36369182;51,96869461;91,6366719;60,03084839;50,18012013;72,45858014;69,46227607;60,56626127;806,2217304; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; PIAUÍ ; m3 ;62,61223251;74,08710998;17,7634559;43,69515833;58,8418975;62,47628478;41,27905975;41,47882717;50,63465919;30,81682552;97,06757112;26,76434091;607,5174227; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; CEARÁ ; m3 ;48,13004856;54,87506813;47,71792558;100,3213691;41,86687545;43,80352389;82,2854189;53,39272792;80,5523043;92,92249995;59,6494403;111,3595311;816,8767332; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;15,74622977;30,66625606;17,70879925;30,94748758;16,28550932;26,12484984;13,75638546;18,34752191;18,54725192;28,42562701;18,45411797;23,1962247;258,2062608; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; PARAÍBA ; m3 ;35,60250138;30,45745456;11,35163761;22,66400209;37,96673259;16,09739978;23,55008556;20,42964863;19,24505887;31,86347063;26,97220519;20,5017135;296,7019104; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;39,39754563;42,71966795;54,76090527;50,10469941;55,21321903;51,99848766;45,010829;46,52507052;45,28695535;48,8897715;57,62819159;63,53912741;601,0744703; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; ALAGOAS ; m3 ;4,47185749;21,54711485;12,62211652;13,6625728;20,55538586;23,05996045;22,06060367;17,74132926;36,99383014;26,84823151;4,479897016;42,4042915;246,4471911; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; SERGIPE ; m3 ;2,135399373;5,817376318;6,988178847;6,980266543;5,071446088;3,99136634;4,305789374;5,177174075;5,676273252;4,586376582;8,565062797;5,908194124;65,20290371; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO NORDESTE ; BAHIA ; m3 ;414,9406144;352,6103222;169,4283206;223,577758;189,9568832;228,7528514;165,0524424;206,811;177,2640234;223,5052972;296,3253206;300,8830618;2949,107895; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;359,5124919;465,6870666;366,3149012;423,5216826;527,0871307;474,6319263;426,2566317;470,7743869;370,4610017;398,2555017;414,4983099;351,7954262;5048,796457; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;26,02634717;40,1839008;40,30132208;48,35356599;44,01418806;24,01797687;35,01971856;25,35106814;20,00935932;33,32078474;36,46360999;21,68826783;394,7501095; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;116,5185981;152,4795725;188,6649784;142,6930709;159,3388656;187,7339204;140,6927604;130,1018244;133,8161297;136,4770447;144,8907621;119,2767288;1752,684256; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;1362,640477;1190,254039;1382,436538;1481,280395;1314,735328;1179,023555;1299,334445;1488,126025;1062,444891;1279,073977;1322,493855;1277,322412;15639,16594; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUL ; PARANÁ ; m3 ;572,3040978;483,1973238;609,3628186;873,656429;577,4855423;413,2237543;569,4865226;550,9273991;449,9411973;497,7758881;565,0148859;610,0109363;6772,386795; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUL ; SANTA CATARINA ; m3 ;175,0448365;142,4658884;119,3444032;162,4668976;158,0144566;102,8691407;135,9716491;122,3403426;109,1830951;162,6014176;159,3488414;170,8212699;1720,472239; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;1992,247128;1094,598137;613,5468786;357,0247843;319,651868;267,861843;328,8437202;413,6107257;455,8769037;837,9523539;1400,097395;1507,504759;9588,816496; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;418,2575264;315,2772514;308,7598732;484,2970318;313,6916042;150,7478276;252,0061567;241,0085324;253,3372428;201,7332083;329,5761849;399,1265516;3667,818991; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;627,9153757;637,6135192;626,9177959;648,7469494;582,6291551;511,4138716;618,8611702;521,5733848;524,4787948;572,5781036;674,370206;704,7380235;7251,83635; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;597,4489304;452,7248373;527,7287094;586,2453126;503,3639093;379,9009978;484,6178139;398,1132363;366,8018387;433,4878313;439,8355518;615,46201;5785,730979; 
GASOLINA DE AVIAÇÃO  ;2013; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;36,17658612;47,42213093;63,30188642;50,15639381;66,96885689;47,65843221;58,61083392;44,60002657;63,11165342;35,66672858;50,55786871;33,90264028;598,1340379; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; RONDÔNIA ; m3 ;67,418;61,321;83,456;61,862;94,676;47,908;58,662;90,571;78,591;76,564;58,978;59,439;839,446; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; ACRE ; m3 ;98,463;64,73;6,121;116,132;91,493;81,699;121,172;110,214;55,398;96,665;139,266;45,399;1026,752; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; AMAZONAS ; m3 ;176,121;102,654;150,89;156,434;109,506;101,252;221,64;113,441;140,602;171,422;72,903;141,465;1658,33; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; RORAIMA ; m3 ;101,533;97,699;150,652;98,81;191,185;6,345;190,449;11,443;97,584;98,615;7,855;96,201;1148,371; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; PARÁ ; m3 ;303,732;381,468;321,025;421,254;359,345;395,105;403,102;348,761;533,441;462,506;344,482;319,122;4593,343; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; AMAPÁ ; m3 ;50;4,247;23,25;35,726;22,468;25,593;16,886;26,483;20,25;49,237;43;75;392,14; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORTE ; TOCANTINS ; m3 ;287,42;207,583;179,619;171,192;189,421;171,293;211,265;171,984;241,289;179,682;204,181;260,199;2475,128; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; MARANHÃO ; m3 ;70,238;93,171;35,124;95,12;69,864;61,535;70,357;87,786;79,301;87,645;54,818;38,583;843,542; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; PIAUÍ ; m3 ;116,105;54,378;40,538;59,351;44,181;40,798;82,091;69,09;46,867;43,004;50,935;62,316;709,654; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; CEARÁ ; m3 ;60,807;32,175;-5,724;47,576;141,715;-14,065;166,682;101,608;124,285;-4,16;154,447;17,39;822,736; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;10,349;29,575;8,146;18,021;18,606;20,377;10,216;17,723;27,465;5,938;24,09;8,232;198,738; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; PARAÍBA ; m3 ;41,655;19,483;33,03;28,601;24,076;35,799;54,12;24,258;51,516;34,685;27,339;33,406;407,968; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;60,666;53,7;36,403;71,947;57,085;69,103;34,416;53,104;69,813;48,635;44,792;74,269;673,933; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; ALAGOAS ; m3 ;44,531;17,43;16,624;42,536;22,438;40,888;33,875;19,528;32,763;23,375;17,864;2,665;314,517; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; SERGIPE ; m3 ;9,372;3,346;4,66;8,727;9,367;3,01;0,51;1,302;4,879;1,94;5,188;5,32;57,621; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO NORDESTE ; BAHIA ; m3 ;387,746;334,047;242,771;222,157;315,199;226,387;262,52;205,67;238,108;222,87;202,57;281,37;3141,415; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;499,345;501,363;402,067;580,309;515,401;416,977;494,273;588,495;513,912;452,162;402,56;366,106;5732,97; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;30,474;41,149;21,503;46,843;50,383;45,877;27,1;48,472;55,895;17,861;56,393;34,359;476,309; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;169,837;191,535;112,702;133,272;155,79;110,075;122,972;116,154;108,997;123,802;120,86;121,468;1587,464; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;1459,493;1276,619;1179,835;1442,024;1302,521;961,331;1184,889;1199,506;1241,189;1098,166;965,389;984,288;14295,25; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUL ; PARANÁ ; m3 ;634,041;524,344;588,245;794,492;597,601;427,757;657,486;568,972;487,396;467,129;603,133;545,623;6896,219; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUL ; SANTA CATARINA ; m3 ;200,387;186,184;167,722;178,505;160,3;108,158;135,942;139,206;111,374;133,889;140,507;176,622;1838,796; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;1707,951;1139,753;820,234;426,616;314,563;148,585;259,872;451,022;564,506;706,236;879,138;1412,489;8830,965; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;429,483;275,984;430,737;436,766;315,655;267,122;192,083;307,131;283,996;273,862;308,978;395,231;3917,028; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;706,541;677,791;620,847;636,185;630,935;474,038;513,781;562,845;673,057;489,406;527,478;498,928;7011,832; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;626,501;543,233;560,053;618,625;450,881;462,195;508,905;364,556;498,584;434,315;338,951;471,069;5877,868; 
GASOLINA DE AVIAÇÃO  ;2014; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;48,093;37,614;51,948;50,48;75,456;46,061;25,176;32,309;38,677;15,34;39,547;14,783;475,484; 
GASOLINA DE AVIAÇÃO  ;2015; REGIÃO NORTE ; RONDÔNIA ; m3 ;52,89135799;36,22980511;93,33878448;44,42849776;56,23196881;80,02902769;30,55605353;62,11244027;60,02140638;65,65579839;58,659774;91,28464906;731,4395635; 
GASOLINA DE AVIAÇÃO  ;2015; REGIÃO NORTE ; ACRE ; m3 ;60,66423926;40,40400111;43,14699222;97,22930274;48,20531699;51,68583526;81,45331313;116,8418025;101,2879515;64,68177793;53,81018618;130,0215871;889,4323059; 
GASOLINA DE AVIAÇÃO  ;2015; REGIÃO NORTE ; AMAZONAS ; m3 ;78,07907035;79,4751496;84,15466793;77,38424848;126,3453505;89,62741784;89,6304199;87,12174299;79,35653337;95,54494036;88,97406363;124,9678658;1100,661471; 
GASOLINA DE AVIAÇÃO  ;2015; REGIÃO NORTE ; RORAIMA ; m3 ;92,08905801;47,3327256;90,64432155;93,04672125;48,62878959;139,4976062;49,56337753;94,41653077;115,693604;139,2816605;35,19005104;109,0241441;1054,40859; 
