COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GASOLINA C  ;2019;REGIÃO SUDESTE;SÃO PAULO;m3;636920,493;618487,969;659781,81;673912,349;658413,223;621973,185;663121,972;685349,527;645005,924;693645,748;663325,24;727753,692;7947691,132;
GASOLINA C  ;2019;REGIÃO SUL;PARANÁ;m3;197554,93;191059,881;202680,593;211597,742;205565,8;194760,148;215413,93;215825,055;204474,425;220409,612;215761,001;239858,915;2514962,032;
GASOLINA C  ;2019;REGIÃO SUL;SANTA CATARINA;m3;250246,17;228801,245;237382,718;238140,425;230063,757;217144,736;238323,984;239101,65;226248,62;250993,122;249339,517;279532,474;2885318,418;
GASOLINA C  ;2019;REGIÃO SUL;RIO GRANDE DO SUL;m3;295932,45;285773,639;295247,79;297793,041;284886,384;271737,413;288143,273;304253,17;279734,246;305456,933;304533,338;339988,659;3553480,336;
GASOLINA C  ;2019;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;m3;60804,961;59466,147;63545,925;65153,264;62428,68;57358,8;62925,55;65238,75;63764,5;68475,85;66396,974;72588,8;768148,201;
GASOLINA C  ;2019;REGIÃO CENTRO-OESTE;MATO GROSSO;m3;40246,75;37720,25;40176,2;40824,395;40434,721;36865,93;40976,404;39864,527;37547,415;40077,75;37940,9;42633,85;475309,092;
GASOLINA C  ;2019;REGIÃO CENTRO-OESTE;GOIÁS;m3;96880,347;89457,09;94702,674;97397,151;95481,91;85415,76;97169,76;95819,88;90867,84;97791,82;94268,682;105878,481;1141131,395;
GASOLINA C  ;2019;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;m3;87198,5;90284,5;95555,378;93018,492;93025;89222,3;93638,778;98842;93641;94779,5;96496,001;97412,971;1123114,42;
GASOLINA C ;2020;REGIÃO NORTE;RONDÔNIA;m3;35915,25;34160,66;32174,746;29150,47;30937;32246,35;36606,7;36023,1;38732,65;41659,805;37828,5;44641,55;430076,781;
GASOLINA C ;2020;REGIÃO NORTE;ACRE;m3;11133,9;10612,9;10019,18;9225,6;8885,5;10303,7;11745,5;11762,943;12501,5;13824,2;12575,6;13827,2;136417,723;
GASOLINA C ;2020;REGIÃO NORTE;AMAZONAS;m3;50449,272;47495,745;44914,566;33250,638;41027,741;48400,438;60530,379;59479,429;58871,991;61833,239;57805,904;61887,335;625946,677;
GASOLINA C ;2020;REGIÃO NORTE;RORAIMA;m3;13154,6;12727;12446,9;10087,3;10599,6;11164;12414,8;12911,2;14593,693;15889,08;14209,7;16357,3;156555,173;
GASOLINA C ;2020;REGIÃO NORTE;PARÁ;m3;98411,483;92423,778;88936,621;74387,814;74374,543;95154,721;109312,5;108408,421;112583,203;118580,661;110933,749;125267,662;1208775,156;
GASOLINA C ;2020;REGIÃO NORTE;AMAPÁ;m3;13648,262;13538,054;12720,234;11492,16;10018,844;12922,022;14632,656;16227,539;16468,129;17964,505;15574,938;18140,228;173347,571;
GASOLINA C ;2020;REGIÃO NORTE;TOCANTINS;m3;29724,05;28147,87;26681,11;25667,5;24923,54;27391,885;30991,99;28500,95;30233,69;32556,27;31717,36;36449,88;352986,095;
GASOLINA C ;2020;REGIÃO NORDESTE;MARANHÃO;m3;78660,342;72636,12;66424,967;58601,82;57802,924;70109,74;81589,989;81163,076;85907,41;91882,21;85702,18;96173,89;926654,668;
GASOLINA C ;2020;REGIÃO NORDESTE;PIAUÍ;m3;47747,35;42098,39;37660,84;32328,52;34378,47;38982,26;40254,48;42486,17;47081,16;51393,86;49295,44;56033,939;519740,879;
GASOLINA C ;2020;REGIÃO NORDESTE;CEARÁ;m3;116503,924;108887,909;91556,327;77230,615;76497,87;93113,413;109003,582;108702,75;116690,627;125620,728;120476,3;133993,399;1278277,444;
GASOLINA C ;2020;REGIÃO NORDESTE;RIO GRANDE DO NORTE;m3;51099,15;49547;43189,773;37981,719;40211,584;41556,43;46947,82;46078,5;52189,544;55878,631;54150,455;58952,2;577782,806;
GASOLINA C ;2020;REGIÃO NORDESTE;PARAÍBA;m3;53786,124;51733,19;46688,11;41457,831;42115,572;44959,418;52192,27;52777,916;55008;60722,687;57916,52;62300,105;621657,743;
GASOLINA C ;2020;REGIÃO NORDESTE;PERNAMBUCO;m3;112079,184;107729,5;94904,843;81030,07;84202,486;94996,05;105046,761;107417,01;113355,027;125905,921;117662,295;128744,867;1273074,014;
GASOLINA C ;2020;REGIÃO NORDESTE;ALAGOAS;m3;37939,5;36025;31593;29457,93;28445;30224,5;34074,5;34580;36557;41900,7;39926,5;43143,741;423867,371;
GASOLINA C ;2020;REGIÃO NORDESTE;SERGIPE;m3;31158;30119,5;26590,5;24225,5;24586,5;27138,84;28618,838;28593,5;31297,499;35417,55;32681,499;37096,393;357524,119;
GASOLINA C ;2020;REGIÃO NORDESTE;BAHIA;m3;184670,488;170175,54;147939,591;131586,532;138300,753;145445,028;159461,283;157258,578;175574,699;196409,253;181024,699;213229,354;2001075,798;
GASOLINA C ;2020;REGIÃO SUDESTE;MINAS GERAIS;m3;272576,954;268271,449;243665,929;213166,023;240782,935;266278,833;277307,237;263899,223;280929,706;294571,96;284774,004;333219,017;3239443,27;
GASOLINA C ;2020;REGIÃO SUDESTE;ESPÍRITO SANTO;m3;79180,2;78788,142;66077,897;58605,791;63850,6;65121,1;74117,1;71324,8;81445,2;86719,2;79419;99620,214;904269,244;
GASOLINA C ;2020;REGIÃO SUDESTE;RIO DE JANEIRO;m3;176670,62;176175,799;141578,573;108676,98;118168,5;135028,542;154752,366;155426,136;163089,734;174441,348;161571,848;189349,974;1854930,42;
GASOLINA C ;2020;REGIÃO SUDESTE;SÃO PAULO;m3;627853,74;627037,53;544317,301;436700,079;483620,357;536712,63;607250,824;592108,006;632812,881;672522,731;655609,737;760385,479;7176931,295;
GASOLINA C ;2020;REGIÃO SUL;PARANÁ;m3;207316,85;211407,198;194622,547;164210,399;191482,28;197213,432;204150,818;202673,669;212412,4;230432,059;219970,669;255487,248;2491379,569;
GASOLINA C ;2020;REGIÃO SUL;SANTA CATARINA;m3;254169,181;239904,46;193698,483;171044,768;192265,264;200160,65;212171,572;203618,409;221286,315;246498,53;229925,832;271902,331;2636645,795;
GASOLINA C ;2020;REGIÃO SUL;RIO GRANDE DO SUL;m3;297484,48;287952,31;243855,729;202765,212;230846,9;245253,791;253810,933;249588,759;263109,091;297569,197;281601,617;324442,508;3178280,527;
GASOLINA C ;2020;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;m3;63282,213;59756,5;55223,05;49794,1;53306,584;54490,75;57106;54315,25;59162,586;64330,7;59386,5;67808,728;697962,961;
GASOLINA C ;2020;REGIÃO CENTRO-OESTE;MATO GROSSO;m3;39773,46;38249;38618,349;37381,2;40216,393;40047,034;40644,741;39770,238;42618,92;44769,386;45183,068;54540,978;501812,767;
GASOLINA C ;2020;REGIÃO CENTRO-OESTE;GOIÁS;m3;94724,7;94413,243;82346,447;76440,626;86889,18;91879,48;93257,85;91369,05;95579,43;107087,131;98974,85;118610,93;1131572,917;
GASOLINA C ;2020;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;m3;88126,31;93967;78579;60537,5;70625,036;66180;73558,5;76607,922;77126,961;84383,021;81774,394;95159,739;946625,383;
